commodity,state,season,avg_price
Potatoes,Madhya Pradesh,Autumn,22.22790476190476
Potatoes,Madhya Pradesh,Monsoon,20.178666666666672
Potatoes,Madhya Pradesh,Summer,17.272068965517242
Potatoes,Madhya Pradesh,Winter,15.917064220183482
Potatoes,Maharashtra,Autumn,22.41368421052631
Potatoes,Maharashtra,Monsoon,20.534881889763767
Potatoes,Maharashtra,Summer,18.824876033057862
Potatoes,Maharashtra,Winter,18.47704545454546
Potatoes,Manipur,Autumn,37.94571428571429
Potatoes,Manipur,Monsoon,31.439999999999998
Potatoes,Manipur,Summer,26.126666666666665
Potatoes,Manipur,Winter,21.96666666666667
Potatoes,Meghalaya,Autumn,28.090689655172415
Potatoes,Meghalaya,Monsoon,22.6675
Potatoes,Meghalaya,Summer,19.637021276595746
Potatoes,Meghalaya,Winter,20.167073170731705
Potatoes,Mizoram,Autumn,37.67724137931034
Potatoes,Mizoram,Monsoon,34.04655172413793
Potatoes,Mizoram,Summer,31.118571428571425
Potatoes,Mizoram,Winter,34.13576923076923
Potatoes,Nagaland,Autumn,27.255
Potatoes,Nagaland,Monsoon,25.176874999999995
Potatoes,Nagaland,Summer,21.483846153846155
Potatoes,Nagaland,Winter,20.821515151515154
Potatoes,Orissa,Autumn,19.67074829931973
Potatoes,Orissa,Monsoon,18.586115107913667
Potatoes,Orissa,Summer,16.920437956204378
Potatoes,Orissa,Winter,14.273478260869558
Potatoes,Puducherry,Autumn,29.422500000000007
Potatoes,Puducherry,Monsoon,26.328666666666667
Potatoes,Puducherry,Summer,25.1796
Potatoes,Puducherry,Winter,23.808846153846154
Potatoes,Punjab,Autumn,20.640208333333337
Potatoes,Punjab,Monsoon,19.018125
Potatoes,Punjab,Summer,14.683703703703705
Potatoes,Punjab,Winter,13.570389610389611
Potatoes,Rajasthan,Autumn,20.788170731707314
Potatoes,Rajasthan,Monsoon,20.717916666666675
Potatoes,Rajasthan,Summer,16.591971830985912
Potatoes,Rajasthan,Winter,16.775555555555556
Potatoes,Sikkim,Autumn,42.78666666666667
Potatoes,Sikkim,Monsoon,40.01857142857143
Potatoes,Sikkim,Summer,29.115000000000002
Potatoes,Sikkim,Winter,25.228571428571428
Potatoes,Tamil Nadu,Autumn,27.23006666666665
Potatoes,Tamil Nadu,Monsoon,24.72763513513514
Potatoes,Tamil Nadu,Summer,23.14158620689655
Potatoes,Tamil Nadu,Winter,23.161974522293004
Potatoes,Telangana,Autumn,29.797254901960788
Potatoes,Telangana,Monsoon,23.015249999999998
Potatoes,Telangana,Summer,21.957499999999996
Potatoes,Telangana,Winter,24.73901639344262
Potatoes,Tripura,Autumn,23.9892
Potatoes,Tripura,Monsoon,23.35478260869565
Potatoes,Tripura,Summer,19.44863636363636
Potatoes,Tripura,Winter,18.298275862068966
Potatoes,Uttar Pradesh,Autumn,21.80751479289941
Potatoes,Uttar Pradesh,Monsoon,19.267529411764713
Potatoes,Uttar Pradesh,Summer,15.5277358490566
Potatoes,Uttar Pradesh,Winter,13.76565517241379
Potatoes,Uttarakhand,Autumn,26.675098039215698
Potatoes,Uttarakhand,Monsoon,22.04489795918367
Potatoes,Uttarakhand,Summer,16.978372093023253
Potatoes,Uttarakhand,Winter,16.388749999999998
Potatoes,West Bengal,Autumn,21.519220779220785
Potatoes,West Bengal,Monsoon,18.417575757575765
Potatoes,West Bengal,Summer,15.984235294117646
Potatoes,West Bengal,Winter,13.423750000000002
Rice,Andaman And Nicobar,Autumn,42.75031250000001
Rice,Andaman And Nicobar,Monsoon,40.002500000000005
Rice,Andaman And Nicobar,Summer,41.108181818181826
Rice,Andaman And Nicobar,Winter,42.799333333333344
Rice,Andhra Pradesh,Autumn,38.5274
Rice,Andhra Pradesh,Monsoon,41.47925
Rice,Andhra Pradesh,Summer,39.44787234042553
Rice,Andhra Pradesh,Winter,41.95048780487805
Rice,Assam,Autumn,19.44939393939394
Rice,Assam,Monsoon,19.168800000000005
Rice,Assam,Summer,17.550704225352113
Rice,Assam,Winter,17.906341463414638
Rice,Bihar,Autumn,53.02452380952381
Rice,Bihar,Monsoon,57.92037267080747
Rice,Bihar,Summer,51.007021276595765
Rice,Bihar,Winter,45.38257861635221
Rice,Chandigarh,Autumn,29.53514285714286
Rice,Chandigarh,Monsoon,29.702702702702698
Rice,Chandigarh,Summer,31.092857142857145
Rice,Chandigarh,Winter,29.891764705882352
Rice,Chhattisgarh,Autumn,30.88138888888889
Rice,Chhattisgarh,Monsoon,31.28464285714286
Rice,Chhattisgarh,Summer,31.998918918918925
Rice,Chhattisgarh,Winter,31.734571428571424
Rice,Delhi,Autumn,21.170119047619053
Rice,Delhi,Monsoon,21.74822784810126
Rice,Delhi,Summer,21.106984126984123
Rice,Delhi,Winter,19.170192307692307
Rice,Goa,Autumn,39.57249999999999
Rice,Goa,Monsoon,39.96909090909091
Rice,Goa,Summer,39.98476190476191
Rice,Goa,Winter,39.205
Rice,Gujarat,Autumn,24.021205673758868
Rice,Gujarat,Monsoon,23.773043478260867
Rice,Gujarat,Summer,24.631544117647053
Rice,Gujarat,Winter,24.418914728682168
Rice,Haryana,Autumn,29.04441176470589
Rice,Haryana,Monsoon,29.256697247706423
Rice,Haryana,Summer,29.865283018867924
Rice,Haryana,Winter,29.185686274509806
Rice,Himachal Pradesh,Autumn,26.94162601626016
Rice,Himachal Pradesh,Monsoon,26.74260869565218
Rice,Himachal Pradesh,Summer,26.56201492537313
Rice,Himachal Pradesh,Winter,26.784779411764706
Rice,Jharkhand,Autumn,32.35295774647888
Rice,Jharkhand,Monsoon,32.78055555555556
Rice,Jharkhand,Summer,32.943246753246754
Rice,Jharkhand,Winter,32.08654320987654
Rice,Karnataka,Autumn,40.6471153846154
Rice,Karnataka,Monsoon,43.55384615384615
Rice,Karnataka,Summer,44.79154639175258
Rice,Karnataka,Winter,39.92
Rice,Kerala,Autumn,32.870215827338136
Rice,Kerala,Monsoon,32.24392307692309
Rice,Kerala,Summer,32.395517241379316
Rice,Kerala,Winter,31.50938775510204
Rice,Madhya Pradesh,Autumn,25.35063953488372
Rice,Madhya Pradesh,Monsoon,25.654267515923564
Rice,Madhya Pradesh,Summer,26.320574712643676
Rice,Madhya Pradesh,Winter,27.040181818181807
Rice,Maharashtra,Autumn,25.46981927710844
Rice,Maharashtra,Monsoon,24.404285714285717
Rice,Maharashtra,Summer,24.86017045454546
Rice,Maharashtra,Winter,25.148222222222223
Rice,Manipur,Autumn,43.278571428571425
Rice,Manipur,Monsoon,40.54
Rice,Manipur,Summer,42.98833333333334
Rice,Manipur,Winter,45.225
Rice,Meghalaya,Autumn,18.96121951219512
Rice,Meghalaya,Monsoon,18.012179487179488
Rice,Meghalaya,Summer,20.00846153846154
Rice,Meghalaya,Winter,19.613181818181822
Rice,Mizoram,Autumn,26.126129032258063
Rice,Mizoram,Monsoon,22.9390625
Rice,Mizoram,Summer,24.566000000000003
Rice,Mizoram,Winter,24.32206896551724
Rice,Nagaland,Autumn,23.921351351351355
Rice,Nagaland,Monsoon,24.397391304347824
Rice,Nagaland,Summer,24.308444444444447
Rice,Nagaland,Winter,23.426250000000003
Rice,Orissa,Autumn,23.317236180904523
Rice,Orissa,Monsoon,22.765585106382975
Rice,Orissa,Summer,23.107894736842105
Rice,Orissa,Winter,23.317107843137258
Rice,Puducherry,Autumn,31.33333333333333
Rice,Puducherry,Monsoon,32.14161290322581
Rice,Puducherry,Summer,34.413
Rice,Puducherry,Winter,32.95172413793104
Rice,Punjab,Autumn,29.483255813953495
Rice,Punjab,Monsoon,29.289629629629637
Rice,Punjab,Summer,30.668611111111108
Rice,Punjab,Winter,30.33871428571428
Rice,Rajasthan,Autumn,27.289627329192548
Rice,Rajasthan,Monsoon,27.204625850340143
Rice,Rajasthan,Summer,28.898030303030303
Rice,Rajasthan,Winter,27.863432835820905
Rice,Sikkim,Autumn,56.35
Rice,Sikkim,Monsoon,56.0
Rice,Sikkim,Summer,53.24
Rice,Sikkim,Winter,51.488
Rice,Tamil Nadu,Autumn,32.10032967032967
Rice,Tamil Nadu,Monsoon,31.096449704142014
Rice,Tamil Nadu,Summer,32.555089820359285
Rice,Tamil Nadu,Winter,34.05909090909091
Rice,Telangana,Autumn,27.153577981651377
Rice,Telangana,Monsoon,27.958901098901098
Rice,Telangana,Summer,27.748316831683166
Rice,Telangana,Winter,27.065272727272724
Rice,Tripura,Autumn,19.388076923076923
Rice,Tripura,Monsoon,20.12576923076923
Rice,Tripura,Summer,19.516202531645572
Rice,Tripura,Winter,18.769259259259258
Rice,Uttar Pradesh,Autumn,24.213400000000007
Rice,Uttar Pradesh,Monsoon,24.52981981981982
Rice,Uttar Pradesh,Summer,24.504999999999992
Rice,Uttar Pradesh,Winter,23.73653266331658
Rice,Uttarakhand,Autumn,26.631016949152546
Rice,Uttarakhand,Monsoon,25.59272727272727
Rice,Uttarakhand,Summer,26.493859649122804
Rice,Uttarakhand,Winter,25.918615384615382
Rice,West Bengal,Autumn,26.09407692307693
Rice,West Bengal,Monsoon,25.38372093023255
Rice,West Bengal,Summer,25.670451612903225
Rice,West Bengal,Winter,24.35960526315789
Salt (iodised),Andaman And Nicobar,Autumn,16.43241379310345
Salt (iodised),Andaman And Nicobar,Monsoon,15.280312499999999
Salt (iodised),Andaman And Nicobar,Summer,16.59962962962963
Salt (iodised),Andaman And Nicobar,Winter,15.700000000000001
Salt (iodised),Andhra Pradesh,Autumn,15.141372549019609
Salt (iodised),Andhra Pradesh,Monsoon,16.802727272727278
Salt (iodised),Andhra Pradesh,Summer,19.024705882352944
Salt (iodised),Andhra Pradesh,Winter,15.752340425531912
Salt (iodised),Assam,Autumn,11.138571428571428
Salt (iodised),Assam,Monsoon,12.106296296296296
Salt (iodised),Assam,Summer,14.938666666666668
Salt (iodised),Assam,Winter,12.275
Salt (iodised),Bihar,Autumn,17.772816901408447
Salt (iodised),Bihar,Monsoon,17.76141025641026
Salt (iodised),Bihar,Summer,24.144588235294115
Salt (iodised),Bihar,Winter,17.749212598425192
Salt (iodised),Chandigarh,Autumn,17.625625
Salt (iodised),Chandigarh,Monsoon,17.489705882352943
Salt (iodised),Chandigarh,Summer,18.200322580645164
Salt (iodised),Chandigarh,Winter,18.021290322580644
Salt (iodised),Chhattisgarh,Autumn,16.051724137931036
Salt (iodised),Chhattisgarh,Monsoon,17.172727272727276
Salt (iodised),Chhattisgarh,Summer,17.090263157894736
Salt (iodised),Chhattisgarh,Winter,17.37628571428571
Salt (iodised),Delhi,Autumn,18.56096774193548
Salt (iodised),Delhi,Monsoon,18.691724137931033
Salt (iodised),Delhi,Summer,18.94818181818182
Salt (iodised),Delhi,Winter,18.281052631578945
Salt (iodised),Goa,Autumn,17.61565217391304
Salt (iodised),Goa,Monsoon,18.160714285714285
Salt (iodised),Goa,Summer,18.019999999999996
Salt (iodised),Goa,Winter,18.927894736842106
Salt (iodised),Gujarat,Autumn,14.919696969696966
Salt (iodised),Gujarat,Monsoon,15.538478260869562
Salt (iodised),Gujarat,Summer,15.079361702127658
Salt (iodised),Gujarat,Winter,14.988837209302323
Salt (iodised),Haryana,Autumn,18.606944444444448
Salt (iodised),Haryana,Monsoon,18.465247524752474
Salt (iodised),Haryana,Summer,19.373678160919543
Salt (iodised),Haryana,Winter,18.707199999999997
Salt (iodised),Himachal Pradesh,Autumn,20.309512195121954
Salt (iodised),Himachal Pradesh,Monsoon,19.89685393258427
Salt (iodised),Himachal Pradesh,Summer,20.862247191011235
Salt (iodised),Himachal Pradesh,Winter,20.587272727272723
Salt (iodised),Jharkhand,Autumn,18.767045454545453
Salt (iodised),Jharkhand,Monsoon,18.97137931034483
Salt (iodised),Jharkhand,Summer,25.80516666666667
Salt (iodised),Jharkhand,Winter,19.20867924528302
Salt (iodised),Karnataka,Autumn,16.362584269662925
Salt (iodised),Karnataka,Monsoon,15.751530612244899
Salt (iodised),Karnataka,Summer,19.714716981132078
Salt (iodised),Karnataka,Winter,16.86495238095239
Salt (iodised),Kerala,Autumn,12.203076923076923
Salt (iodised),Kerala,Monsoon,12.229000000000001
Salt (iodised),Kerala,Summer,12.560617283950618
Salt (iodised),Kerala,Winter,12.3174358974359
Salt (iodised),Madhya Pradesh,Autumn,15.531666666666666
Salt (iodised),Madhya Pradesh,Monsoon,15.590758620689654
Salt (iodised),Madhya Pradesh,Summer,16.03086956521739
Salt (iodised),Madhya Pradesh,Winter,15.836258503401357
Salt (iodised),Maharashtra,Autumn,16.327594936708863
Salt (iodised),Maharashtra,Monsoon,16.39142857142857
Salt (iodised),Maharashtra,Summer,16.924155844155845
Salt (iodised),Maharashtra,Winter,17.54584269662921
Salt (iodised),Manipur,Autumn,15.76333333333333
Salt (iodised),Manipur,Monsoon,13.666666666666666
Salt (iodised),Manipur,Summer,39.3425
Salt (iodised),Manipur,Winter,16.5125
Salt (iodised),Meghalaya,Autumn,20.531489361702125
Salt (iodised),Meghalaya,Monsoon,21.044848484848483
Salt (iodised),Meghalaya,Summer,26.881612903225808
Salt (iodised),Meghalaya,Winter,21.437837837837844
Salt (iodised),Mizoram,Autumn,21.521379310344827
Salt (iodised),Mizoram,Monsoon,21.265172413793106
Salt (iodised),Mizoram,Summer,24.563333333333336
Salt (iodised),Mizoram,Winter,21.556538461538462
Salt (iodised),Nagaland,Autumn,11.5
Salt (iodised),Nagaland,Monsoon,13.5304
Salt (iodised),Nagaland,Summer,15.3684375
Salt (iodised),Nagaland,Winter,12.61111111111111
Salt (iodised),Orissa,Autumn,19.31655172413793
Salt (iodised),Orissa,Monsoon,19.09780701754386
Salt (iodised),Orissa,Summer,20.528125
Salt (iodised),Orissa,Winter,19.71844827586207
Salt (iodised),Puducherry,Autumn,17.386923076923075
Salt (iodised),Puducherry,Monsoon,17.561481481481483
Salt (iodised),Puducherry,Summer,17.98333333333333
Salt (iodised),Puducherry,Winter,19.067647058823532
Salt (iodised),Punjab,Autumn,18.656712328767124
Salt (iodised),Punjab,Monsoon,18.932763157894737
Salt (iodised),Punjab,Summer,19.667875000000002
Salt (iodised),Punjab,Winter,19.038493150684932
Salt (iodised),Rajasthan,Autumn,17.759456521739136
Salt (iodised),Rajasthan,Monsoon,16.96775510204082
Salt (iodised),Rajasthan,Summer,19.952978723404257
Salt (iodised),Rajasthan,Winter,17.346476190476192
Salt (iodised),Sikkim,Autumn,17.333333333333332
Salt (iodised),Sikkim,Monsoon,16.994285714285716
Salt (iodised),Sikkim,Summer,26.00875
Salt (iodised),Sikkim,Winter,17.0
Salt (iodised),Tamil Nadu,Autumn,18.69642857142858
Salt (iodised),Tamil Nadu,Monsoon,18.869901960784315
Salt (iodised),Tamil Nadu,Summer,19.196280991735538
Salt (iodised),Tamil Nadu,Winter,19.004956521739132
Salt (iodised),Telangana,Autumn,15.553090909090907
Salt (iodised),Telangana,Monsoon,15.45388888888889
Salt (iodised),Telangana,Summer,17.23774193548387
Salt (iodised),Telangana,Winter,15.423970588235292
Salt (iodised),Tripura,Autumn,16.193548387096776
Salt (iodised),Tripura,Monsoon,16.181470588235292
Salt (iodised),Tripura,Summer,17.583548387096776
Salt (iodised),Tripura,Winter,15.302903225806451
Salt (iodised),Uttar Pradesh,Autumn,19.365986842105254
Salt (iodised),Uttar Pradesh,Monsoon,19.153690476190476
Salt (iodised),Uttar Pradesh,Summer,20.322356687898093
Salt (iodised),Uttar Pradesh,Winter,19.925222929936307
Salt (iodised),Uttarakhand,Autumn,20.54516129032258
Salt (iodised),Uttarakhand,Monsoon,21.27787878787879
Salt (iodised),Uttarakhand,Summer,21.27357142857143
Salt (iodised),Uttarakhand,Winter,20.292325581395346
Salt (iodised),West Bengal,Autumn,12.005813953488373
Salt (iodised),West Bengal,Monsoon,12.682916666666667
Salt (iodised),West Bengal,Summer,16.918372093023255
Salt (iodised),West Bengal,Winter,13.169885057471262
Sugar,Andaman And Nicobar,Autumn,48.94161290322581
Sugar,Andaman And Nicobar,Monsoon,47.726875
Sugar,Andaman And Nicobar,Summer,49.265185185185196
Sugar,Andaman And Nicobar,Winter,47.19724137931035
Sugar,Andhra Pradesh,Autumn,39.96249999999999
Sugar,Andhra Pradesh,Monsoon,38.69893617021277
Sugar,Andhra Pradesh,Summer,38.290535714285724
Sugar,Andhra Pradesh,Winter,38.79071428571429
Sugar,Assam,Autumn,29.983571428571434
Sugar,Assam,Monsoon,29.996486486486482
Sugar,Assam,Summer,29.192142857142855
Sugar,Assam,Winter,29.233714285714285
Sugar,Bihar,Autumn,38.71000000000001
Sugar,Bihar,Monsoon,38.23109195402301
Sugar,Bihar,Summer,38.098558139534866
Sugar,Bihar,Winter,37.77063218390805
Sugar,Chandigarh,Autumn,37.474838709677414
Sugar,Chandigarh,Monsoon,36.96944444444445
Sugar,Chandigarh,Summer,36.64714285714285
Sugar,Chandigarh,Winter,37.12695652173913
Sugar,Chhattisgarh,Autumn,40.73555555555556
Sugar,Chhattisgarh,Monsoon,39.544074074074075
Sugar,Chhattisgarh,Summer,39.92967741935484
Sugar,Chhattisgarh,Winter,39.56454545454546
Sugar,Delhi,Autumn,27.74771929824562
Sugar,Delhi,Monsoon,27.49852459016394
Sugar,Delhi,Summer,28.170384615384616
Sugar,Delhi,Winter,28.086923076923078
Sugar,Goa,Autumn,37.541199999999996
Sugar,Goa,Monsoon,38.17888888888888
Sugar,Goa,Summer,37.980000000000004
Sugar,Goa,Winter,37.23619047619048
Sugar,Gujarat,Autumn,32.82064516129032
Sugar,Gujarat,Monsoon,32.311323529411766
Sugar,Gujarat,Summer,31.93419847328245
Sugar,Gujarat,Winter,31.060079999999996
Sugar,Haryana,Autumn,38.12192307692308
Sugar,Haryana,Monsoon,37.114999999999995
Sugar,Haryana,Summer,37.35396226415094
Sugar,Haryana,Winter,37.56728155339806
Sugar,Himachal Pradesh,Autumn,34.47828125
Sugar,Himachal Pradesh,Monsoon,34.34461538461539
Sugar,Himachal Pradesh,Summer,35.850254237288134
Sugar,Himachal Pradesh,Winter,33.8388679245283
Sugar,Jharkhand,Autumn,40.49264705882353
Sugar,Jharkhand,Monsoon,39.59277777777778
Sugar,Jharkhand,Summer,39.787307692307685
Sugar,Jharkhand,Winter,40.10471428571428
Sugar,Karnataka,Autumn,32.9845112781955
Sugar,Karnataka,Monsoon,34.35691666666666
Sugar,Karnataka,Summer,33.08044117647059
Sugar,Karnataka,Winter,33.271239669421476
Sugar,Kerala,Autumn,34.56330578512396
Sugar,Kerala,Monsoon,34.08054687500001
Sugar,Kerala,Summer,34.74577235772357
Sugar,Kerala,Winter,33.39823999999998
Sugar,Madhya Pradesh,Autumn,34.97222222222223
Sugar,Madhya Pradesh,Monsoon,33.67852272727273
Sugar,Madhya Pradesh,Summer,34.36443298969072
Sugar,Madhya Pradesh,Winter,34.23914572864322
Sugar,Maharashtra,Autumn,34.29918918918918
Sugar,Maharashtra,Monsoon,33.57825503355705
Sugar,Maharashtra,Summer,33.83618320610687
Sugar,Maharashtra,Winter,33.82871794871795
Sugar,Manipur,Autumn,47.74428571428571
Sugar,Manipur,Monsoon,46.98333333333333
Sugar,Manipur,Summer,46.58666666666667
Sugar,Manipur,Winter,47.53333333333333
Sugar,Meghalaya,Autumn,32.999736842105264
Sugar,Meghalaya,Monsoon,33.14975308641976
Sugar,Meghalaya,Summer,32.88726190476191
Sugar,Meghalaya,Winter,32.31
Sugar,Mizoram,Autumn,35.27196428571428
Sugar,Mizoram,Monsoon,36.26222222222222
Sugar,Mizoram,Summer,32.0358
Sugar,Mizoram,Winter,33.7472
Sugar,Nagaland,Autumn,42.22676470588235
Sugar,Nagaland,Monsoon,44.04333333333334
Sugar,Nagaland,Summer,42.321714285714286
Sugar,Nagaland,Winter,43.12607142857143
Sugar,Orissa,Autumn,36.71538011695906
Sugar,Orissa,Monsoon,36.24166666666666
Sugar,Orissa,Summer,35.24695652173912
Sugar,Orissa,Winter,34.549044943820235
Sugar,Puducherry,Autumn,37.5915625
Sugar,Puducherry,Monsoon,37.497647058823524
Sugar,Puducherry,Summer,36.6341935483871
Sugar,Puducherry,Winter,36.77903225806451
Sugar,Punjab,Autumn,37.78317647058824
Sugar,Punjab,Monsoon,37.489
Sugar,Punjab,Summer,37.028
Sugar,Punjab,Winter,38.88285714285715
Sugar,Rajasthan,Autumn,34.03302013422819
Sugar,Rajasthan,Monsoon,33.8100625
Sugar,Rajasthan,Summer,33.32294478527608
Sugar,Rajasthan,Winter,33.92772413793104
Sugar,Sikkim,Autumn,46.82111111111111
Sugar,Sikkim,Monsoon,47.22428571428571
Sugar,Sikkim,Summer,47.25
Sugar,Sikkim,Winter,47.0
Sugar,Tamil Nadu,Autumn,34.15738095238095
Sugar,Tamil Nadu,Monsoon,35.05964539007094
Sugar,Tamil Nadu,Summer,33.60593333333333
Sugar,Tamil Nadu,Winter,33.40898089171975
Sugar,Telangana,Autumn,31.720366972477073
Sugar,Telangana,Monsoon,30.356666666666666
Sugar,Telangana,Summer,30.852636363636364
Sugar,Telangana,Winter,29.329393939393935
Sugar,Tripura,Autumn,35.28875
Sugar,Tripura,Monsoon,31.398775510204082
Sugar,Tripura,Summer,32.24122448979592
Sugar,Tripura,Winter,30.696037735849053
Sugar,Uttar Pradesh,Autumn,36.848627450980395
Sugar,Uttar Pradesh,Monsoon,36.37784946236559
Sugar,Uttar Pradesh,Summer,36.01795121951219
Sugar,Uttar Pradesh,Winter,35.12172588832487
Sugar,Uttarakhand,Autumn,39.60078125000001
Sugar,Uttarakhand,Monsoon,38.37616666666666
Sugar,Uttarakhand,Summer,38.94857142857143
Sugar,Uttarakhand,Winter,40.14531914893617
Sugar,West Bengal,Autumn,35.2332258064516
Sugar,West Bengal,Monsoon,34.782799999999995
Sugar,West Bengal,Summer,36.10094017094018
Sugar,West Bengal,Winter,35.14361344537816
Sugar (jaggery/gur),Andaman And Nicobar,Autumn,69.10695652173914
Sugar (jaggery/gur),Andaman And Nicobar,Monsoon,65.38
Sugar (jaggery/gur),Andaman And Nicobar,Summer,66.94037037037036
Sugar (jaggery/gur),Andaman And Nicobar,Winter,67.1248275862069
Sugar (jaggery/gur),Andhra Pradesh,Autumn,52.736
Sugar (jaggery/gur),Andhra Pradesh,Monsoon,52.763555555555556
Sugar (jaggery/gur),Andhra Pradesh,Summer,52.590816326530614
Sugar (jaggery/gur),Andhra Pradesh,Winter,52.59937500000001
Sugar (jaggery/gur),Assam,Autumn,48.1091304347826
Sugar (jaggery/gur),Assam,Monsoon,47.12166666666666
Sugar (jaggery/gur),Assam,Summer,43.20692307692308
Sugar (jaggery/gur),Assam,Winter,44.593333333333334
Sugar (jaggery/gur),Bihar,Autumn,43.431891891891894
Sugar (jaggery/gur),Bihar,Monsoon,43.170380952380945
Sugar (jaggery/gur),Bihar,Summer,42.86171428571431
Sugar (jaggery/gur),Bihar,Winter,42.2837931034483
Sugar (jaggery/gur),Chandigarh,Autumn,39.98571428571429
Sugar (jaggery/gur),Chandigarh,Monsoon,39.147894736842105
Sugar (jaggery/gur),Chandigarh,Summer,40.827894736842104
Sugar (jaggery/gur),Chandigarh,Winter,40.12105263157895
Sugar (jaggery/gur),Chhattisgarh,Autumn,43.57549999999999
Sugar (jaggery/gur),Chhattisgarh,Monsoon,43.307096774193546
Sugar (jaggery/gur),Chhattisgarh,Summer,42.83297297297297
Sugar (jaggery/gur),Chhattisgarh,Winter,43.84634146341463
Sugar (jaggery/gur),Delhi,Autumn,50.26117647058824
Sugar (jaggery/gur),Delhi,Monsoon,52.85857142857143
Sugar (jaggery/gur),Delhi,Summer,49.656666666666666
Sugar (jaggery/gur),Delhi,Winter,48.740833333333335
Sugar (jaggery/gur),Goa,Autumn,54.16350000000001
Sugar (jaggery/gur),Goa,Monsoon,52.519999999999996
Sugar (jaggery/gur),Goa,Summer,53.51227272727272
Sugar (jaggery/gur),Goa,Winter,54.73529411764706
Sugar (jaggery/gur),Gujarat,Autumn,47.16975609756097
Sugar (jaggery/gur),Gujarat,Monsoon,47.74430379746835
Sugar (jaggery/gur),Gujarat,Summer,47.56985507246377
Sugar (jaggery/gur),Gujarat,Winter,47.430153846153836
Sugar (jaggery/gur),Haryana,Autumn,41.122328767123285
Sugar (jaggery/gur),Haryana,Monsoon,41.409310344827574
Sugar (jaggery/gur),Haryana,Summer,39.7187012987013
Sugar (jaggery/gur),Haryana,Winter,40.527605633802814
Sugar (jaggery/gur),Himachal Pradesh,Autumn,41.92053571428571
Sugar (jaggery/gur),Himachal Pradesh,Monsoon,40.55114285714287
Sugar (jaggery/gur),Himachal Pradesh,Summer,40.69409090909092
Sugar (jaggery/gur),Himachal Pradesh,Winter,40.21753623188406
Sugar (jaggery/gur),Jharkhand,Autumn,43.86650000000001
Sugar (jaggery/gur),Jharkhand,Monsoon,43.76425531914894
Sugar (jaggery/gur),Jharkhand,Summer,41.18382978723404
Sugar (jaggery/gur),Jharkhand,Winter,40.92288461538462
Sugar (jaggery/gur),Karnataka,Autumn,48.985405405405416
Sugar (jaggery/gur),Karnataka,Monsoon,49.03439024390242
Sugar (jaggery/gur),Karnataka,Summer,49.54238636363637
Sugar (jaggery/gur),Karnataka,Winter,50.91137931034483
Sugar (jaggery/gur),Kerala,Autumn,57.04802631578946
Sugar (jaggery/gur),Kerala,Monsoon,57.73157142857142
Sugar (jaggery/gur),Kerala,Summer,56.529480519480515
Sugar (jaggery/gur),Kerala,Winter,56.275000000000006
Sugar (jaggery/gur),Madhya Pradesh,Autumn,42.12123966942149
Sugar (jaggery/gur),Madhya Pradesh,Monsoon,40.5115652173913
Sugar (jaggery/gur),Madhya Pradesh,Summer,40.742735849056615
Sugar (jaggery/gur),Madhya Pradesh,Winter,41.37823529411766
Sugar (jaggery/gur),Maharashtra,Autumn,47.317142857142855
Sugar (jaggery/gur),Maharashtra,Monsoon,48.741960784313726
Sugar (jaggery/gur),Maharashtra,Summer,48.88346153846153
Sugar (jaggery/gur),Maharashtra,Winter,50.1750980392157
Sugar (jaggery/gur),Manipur,Autumn,70.88799999999999
Sugar (jaggery/gur),Manipur,Monsoon,55.0
Sugar (jaggery/gur),Manipur,Summer,66.5
Sugar (jaggery/gur),Manipur,Winter,74.55499999999999
Sugar (jaggery/gur),Meghalaya,Autumn,70.1784
Sugar (jaggery/gur),Meghalaya,Monsoon,65.39964285714287
Sugar (jaggery/gur),Meghalaya,Summer,70.86692307692309
Sugar (jaggery/gur),Meghalaya,Winter,71.3851724137931
Sugar (jaggery/gur),Mizoram,Autumn,117.71666666666664
Sugar (jaggery/gur),Mizoram,Monsoon,118.795
Sugar (jaggery/gur),Mizoram,Summer,110.5
Sugar (jaggery/gur),Mizoram,Winter,116.47222222222223
Sugar (jaggery/gur),Nagaland,Autumn,64.66666666666667
Sugar (jaggery/gur),Nagaland,Monsoon,58.93764705882353
Sugar (jaggery/gur),Nagaland,Summer,58.08136363636363
Sugar (jaggery/gur),Nagaland,Winter,62.0715
Sugar (jaggery/gur),Orissa,Autumn,46.08399999999999
Sugar (jaggery/gur),Orissa,Monsoon,46.74821428571428
Sugar (jaggery/gur),Orissa,Summer,45.0824
Sugar (jaggery/gur),Orissa,Winter,43.292330097087365
Sugar (jaggery/gur),Puducherry,Autumn,50.480555555555554
Sugar (jaggery/gur),Puducherry,Monsoon,49.87619047619048
Sugar (jaggery/gur),Puducherry,Summer,50.46263157894737
Sugar (jaggery/gur),Puducherry,Winter,50.51105263157894
Sugar (jaggery/gur),Punjab,Autumn,46.236896551724136
Sugar (jaggery/gur),Punjab,Monsoon,44.9950909090909
Sugar (jaggery/gur),Punjab,Summer,43.80491228070176
Sugar (jaggery/gur),Punjab,Winter,45.19333333333333
Sugar (jaggery/gur),Rajasthan,Autumn,42.96731958762887
Sugar (jaggery/gur),Rajasthan,Monsoon,41.39049504950495
Sugar (jaggery/gur),Rajasthan,Summer,41.232
